name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_cap,link_type,jam_density,wave_speed,demand_type_code,mode_code,network_design_flag,grade,geometry,original_geometry,map_matching_orientation_code,map_matching_loop_code
South Mill Avenue,436791112,436791112_BA,,,10716,10715,Major arterial,1,0.0159,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939925,33.419781,0.0 -111.939921,33.419551,0.0</coordinates></LineString>","<LineString><coordinates>-111.939912,33.419781,0.0 -111.939908,33.419552,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791113,436791113_AB,,,10717,10385,Major arterial,1,0.03964,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939922,33.421319,0.0 -111.939922,33.421484,0.0 -111.939921,33.421774,0.0 -111.939925,33.421892,0.0</coordinates></LineString>","<LineString><coordinates>-111.939935,33.421319,0.0 -111.939934,33.421484,0.0 -111.939934,33.421774,0.0 -111.939938,33.421892,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791113,436791113_BA,,,10385,10717,Major arterial,1,0.03964,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939951,33.421892,0.0 -111.939947,33.421774,0.0 -111.939947,33.421484,0.0 -111.939947,33.421319,0.0</coordinates></LineString>","<LineString><coordinates>-111.939938,33.421892,0.0 -111.939934,33.421774,0.0 -111.939934,33.421484,0.0 -111.939935,33.421319,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791114,436791114_AB,,,10716,10718,Major arterial,1,0.01615,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939899,33.419782,0.0 -111.939903,33.420015,0.0</coordinates></LineString>","<LineString><coordinates>-111.939912,33.419781,0.0 -111.939916,33.420015,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791114,436791114_BA,,,10718,10716,Major arterial,1,0.01615,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939928,33.420015,0.0 -111.939925,33.419781,0.0</coordinates></LineString>","<LineString><coordinates>-111.939916,33.420015,0.0 -111.939912,33.419781,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791115,436791115_AB,,,10719,10715,Major arterial,1,0.01464,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939892,33.419340,0.0 -111.939896,33.419552,0.0</coordinates></LineString>","<LineString><coordinates>-111.939905,33.419340,0.0 -111.939908,33.419552,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791115,436791115_BA,,,10715,10719,Major arterial,1,0.01464,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939921,33.419551,0.0 -111.939918,33.419340,0.0</coordinates></LineString>","<LineString><coordinates>-111.939908,33.419552,0.0 -111.939905,33.419340,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791116,436791116_AB,,,10720,10717,Major arterial,1,0.00937,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939917,33.421184,0.0 -111.939922,33.421319,0.0</coordinates></LineString>","<LineString><coordinates>-111.939930,33.421184,0.0 -111.939935,33.421319,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791116,436791116_BA,,,10717,10720,Major arterial,1,0.00937,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939947,33.421319,0.0 -111.939942,33.421183,0.0</coordinates></LineString>","<LineString><coordinates>-111.939935,33.421319,0.0 -111.939930,33.421184,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791117,436791117_AB,,,10718,10721,Major arterial,1,0.01537,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939903,33.420015,0.0 -111.939907,33.420237,0.0</coordinates></LineString>","<LineString><coordinates>-111.939916,33.420015,0.0 -111.939919,33.420237,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791117,436791117_BA,,,10721,10718,Major arterial,1,0.01537,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939932,33.420237,0.0 -111.939928,33.420015,0.0</coordinates></LineString>","<LineString><coordinates>-111.939919,33.420237,0.0 -111.939916,33.420015,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791119,436791119_AB,,,10722,10720,Major arterial,1,0.04791,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939911,33.420491,0.0 -111.939912,33.420582,0.0 -111.939917,33.421184,0.0</coordinates></LineString>","<LineString><coordinates>-111.939924,33.420491,0.0 -111.939925,33.420581,0.0 -111.939930,33.421184,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791119,436791119_BA,,,10720,10722,Major arterial,1,0.04791,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939942,33.421183,0.0 -111.939938,33.420581,0.0 -111.939936,33.420491,0.0</coordinates></LineString>","<LineString><coordinates>-111.939930,33.421184,0.0 -111.939925,33.420581,0.0 -111.939924,33.420491,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791120,436791120_AB,,,10714,10723,Major arterial,1,0.02292,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939882,33.418726,0.0 -111.939886,33.418985,0.0 -111.939888,33.419057,0.0</coordinates></LineString>","<LineString><coordinates>-111.939895,33.418726,0.0 -111.939899,33.418985,0.0 -111.939900,33.419057,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791120,436791120_BA,,,10723,10714,Major arterial,1,0.02292,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939913,33.419057,0.0 -111.939912,33.418985,0.0 -111.939907,33.418725,0.0</coordinates></LineString>","<LineString><coordinates>-111.939900,33.419057,0.0 -111.939899,33.418985,0.0 -111.939895,33.418726,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791121,436791121_AB,,,10723,10719,Major arterial,1,0.01958,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939888,33.419057,0.0 -111.939889,33.419142,0.0 -111.939892,33.419340,0.0</coordinates></LineString>","<LineString><coordinates>-111.939900,33.419057,0.0 -111.939902,33.419142,0.0 -111.939905,33.419340,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791121,436791121_BA,,,10719,10723,Major arterial,1,0.01958,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939918,33.419340,0.0 -111.939914,33.419142,0.0 -111.939913,33.419057,0.0</coordinates></LineString>","<LineString><coordinates>-111.939905,33.419340,0.0 -111.939902,33.419142,0.0 -111.939900,33.419057,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791122,436791122_AB,,,10721,10722,Major arterial,1,0.01756,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939907,33.420237,0.0 -111.939909,33.420403,0.0 -111.939911,33.420491,0.0</coordinates></LineString>","<LineString><coordinates>-111.939919,33.420237,0.0 -111.939922,33.420402,0.0 -111.939924,33.420491,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791122,436791122_BA,,,10722,10721,Major arterial,1,0.01756,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939936,33.420491,0.0 -111.939935,33.420402,0.0 -111.939932,33.420237,0.0</coordinates></LineString>","<LineString><coordinates>-111.939924,33.420491,0.0 -111.939922,33.420402,0.0 -111.939919,33.420237,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791123,436791123_AB,,,10034,10037,Major arterial,1,0.0264,1,40,900,4,190,12,,,"<LineString><coordinates>-111.940046,33.419437,0.0 -111.940043,33.419138,0.0 -111.940041,33.419055,0.0</coordinates></LineString>","<LineString><coordinates>-111.940034,33.419437,0.0 -111.940030,33.419138,0.0 -111.940028,33.419055,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791123,436791123_BA,,,10037,10034,Major arterial,1,0.0264,1,40,900,4,190,12,,,"<LineString><coordinates>-111.940015,33.419055,0.0 -111.940018,33.419138,0.0 -111.940021,33.419437,0.0</coordinates></LineString>","<LineString><coordinates>-111.940028,33.419055,0.0 -111.940030,33.419138,0.0 -111.940034,33.419437,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791124,436791124_AB,,,10684,10713,Major arterial,1,0.1156,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939838,33.417039,0.0 -111.939846,33.417126,0.0 -111.939871,33.417455,0.0 -111.939864,33.417621,0.0 -111.939882,33.418710,0.0</coordinates></LineString>","<LineString><coordinates>-111.939851,33.417039,0.0 -111.939858,33.417125,0.0 -111.939883,33.417454,0.0 -111.939876,33.417621,0.0 -111.939894,33.418710,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791124,436791124_BA,,,10713,10684,Major arterial,1,0.1156,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939907,33.418710,0.0 -111.939889,33.417621,0.0 -111.939896,33.417454,0.0 -111.939871,33.417125,0.0 -111.939863,33.417038,0.0</coordinates></LineString>","<LineString><coordinates>-111.939894,33.418710,0.0 -111.939876,33.417621,0.0 -111.939883,33.417454,0.0 -111.939858,33.417125,0.0 -111.939851,33.417039,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791125,436791125_AB,,,10037,10712,Major arterial,1,0.11244,1,40,900,4,190,12,,,"<LineString><coordinates>-111.940041,33.419055,0.0 -111.940039,33.418985,0.0 -111.940029,33.417626,0.0 -111.940030,33.417457,0.0 -111.940027,33.417430,0.0</coordinates></LineString>","<LineString><coordinates>-111.940028,33.419055,0.0 -111.940026,33.418985,0.0 -111.940017,33.417627,0.0 -111.940017,33.417457,0.0 -111.940015,33.417430,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791125,436791125_BA,,,10712,10037,Major arterial,1,0.11244,1,40,900,4,190,12,,,"<LineString><coordinates>-111.940002,33.417430,0.0 -111.940004,33.417458,0.0 -111.940004,33.417627,0.0 -111.940013,33.418985,0.0 -111.940015,33.419055,0.0</coordinates></LineString>","<LineString><coordinates>-111.940015,33.417430,0.0 -111.940017,33.417457,0.0 -111.940017,33.417627,0.0 -111.940026,33.418985,0.0 -111.940028,33.419055,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791490,436791490_AB,,,10724,10048,Major arterial,1,0.0251,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939945,33.425129,0.0 -111.939948,33.425492,0.0</coordinates></LineString>","<LineString><coordinates>-111.939958,33.425129,0.0 -111.939961,33.425492,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791490,436791490_BA,,,10048,10724,Major arterial,1,0.0251,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939973,33.425492,0.0 -111.939971,33.425129,0.0</coordinates></LineString>","<LineString><coordinates>-111.939961,33.425492,0.0 -111.939958,33.425129,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791491,436791491_AB,,,10121,10725,Major arterial,1,0.04622,1,40,900,4,190,12,,,"<LineString><coordinates>-111.940081,33.423196,0.0 -111.940087,33.422528,0.0</coordinates></LineString>","<LineString><coordinates>-111.940069,33.423196,0.0 -111.940074,33.422527,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791491,436791491_BA,,,10725,10121,Major arterial,1,0.04622,1,40,900,4,190,12,,,"<LineString><coordinates>-111.940061,33.422527,0.0 -111.940056,33.423195,0.0</coordinates></LineString>","<LineString><coordinates>-111.940074,33.422527,0.0 -111.940069,33.423196,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791492,436791492_AB,,,10726,10121,Major arterial,1,0.01738,1,40,900,4,190,12,,,"<LineString><coordinates>-111.940077,33.423447,0.0 -111.940081,33.423196,0.0</coordinates></LineString>","<LineString><coordinates>-111.940065,33.423447,0.0 -111.940069,33.423196,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791492,436791492_BA,,,10121,10726,Major arterial,1,0.01738,1,40,900,4,190,12,,,"<LineString><coordinates>-111.940056,33.423195,0.0 -111.940052,33.423447,0.0</coordinates></LineString>","<LineString><coordinates>-111.940069,33.423196,0.0 -111.940065,33.423447,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791493,436791493_AB,,,10384,10682,Major arterial,1,0.03757,1,40,900,4,190,12,,,"<LineString><coordinates>-111.940091,33.426035,0.0 -111.940092,33.425492,0.0</coordinates></LineString>","<LineString><coordinates>-111.940078,33.426035,0.0 -111.940080,33.425492,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791493,436791493_BA,,,10682,10384,Major arterial,1,0.03757,1,40,900,4,190,12,,,"<LineString><coordinates>-111.940067,33.425492,0.0 -111.940066,33.426035,0.0</coordinates></LineString>","<LineString><coordinates>-111.940080,33.425492,0.0 -111.940078,33.426035,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791494,436791494_AB,,,10727,10724,Major arterial,1,0.05426,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939940,33.424345,0.0 -111.939945,33.425129,0.0</coordinates></LineString>","<LineString><coordinates>-111.939952,33.424345,0.0 -111.939958,33.425129,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791494,436791494_BA,,,10724,10727,Major arterial,1,0.05426,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939971,33.425129,0.0 -111.939965,33.424345,0.0</coordinates></LineString>","<LineString><coordinates>-111.939958,33.425129,0.0 -111.939952,33.424345,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791495,436791495_AB,,,10728,10727,Major arterial,1,0.02305,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939946,33.424011,0.0 -111.939940,33.424345,0.0</coordinates></LineString>","<LineString><coordinates>-111.939959,33.424012,0.0 -111.939952,33.424345,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791495,436791495_BA,,,10727,10728,Major arterial,1,0.02305,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939965,33.424345,0.0 -111.939971,33.424012,0.0</coordinates></LineString>","<LineString><coordinates>-111.939952,33.424345,0.0 -111.939959,33.424012,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791496,436791496_AB,,,10007,10726,Major arterial,1,0.06203,1,40,900,4,190,12,,,"<LineString><coordinates>-111.940091,33.424344,0.0 -111.940077,33.423447,0.0</coordinates></LineString>","<LineString><coordinates>-111.940079,33.424344,0.0 -111.940065,33.423447,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791496,436791496_BA,,,10726,10007,Major arterial,1,0.06203,1,40,900,4,190,12,,,"<LineString><coordinates>-111.940052,33.423447,0.0 -111.940066,33.424344,0.0</coordinates></LineString>","<LineString><coordinates>-111.940065,33.423447,0.0 -111.940079,33.424344,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791497,436791497_AB,,,10682,10685,Major arterial,1,0.05542,1,40,900,4,190,12,,,"<LineString><coordinates>-111.940092,33.425492,0.0 -111.940092,33.424691,0.0</coordinates></LineString>","<LineString><coordinates>-111.940080,33.425492,0.0 -111.940079,33.424691,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791497,436791497_BA,,,10685,10682,Major arterial,1,0.05542,1,40,900,4,190,12,,,"<LineString><coordinates>-111.940066,33.424691,0.0 -111.940067,33.425492,0.0</coordinates></LineString>","<LineString><coordinates>-111.940079,33.424691,0.0 -111.940080,33.425492,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791498,436791498_AB,,,10725,10033,Major arterial,1,0.0414,1,40,900,4,190,12,,,"<LineString><coordinates>-111.940087,33.422528,0.0 -111.940090,33.422072,0.0 -111.940093,33.421929,0.0</coordinates></LineString>","<LineString><coordinates>-111.940074,33.422527,0.0 -111.940078,33.422072,0.0 -111.940080,33.421929,0.0</coordinates></LineString>",,,,
South Mill Avenue,436791498,436791498_BA,,,10033,10725,Major arterial,1,0.0414,1,40,900,4,190,12,,,"<LineString><coordinates>-111.940068,33.421929,0.0 -111.940065,33.422072,0.0 -111.940061,33.422527,0.0</coordinates></LineString>","<LineString><coordinates>-111.940080,33.421929,0.0 -111.940078,33.422072,0.0 -111.940074,33.422527,0.0</coordinates></LineString>",,,,
,436792107,436792107_AB,,,10178,10729,Major arterial,1,0.01009,1,40,900,4,190,12,,,"<LineString><coordinates>-111.940064,33.428525,0.0 -111.939951,33.428671,0.0</coordinates></LineString>","<LineString><coordinates>-111.940074,33.428533,0.0 -111.939961,33.428678,0.0</coordinates></LineString>",,,,
,436792107,436792107_BA,,,10729,10178,Major arterial,1,0.01009,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939971,33.428686,0.0 -111.940084,33.428540,0.0</coordinates></LineString>","<LineString><coordinates>-111.939961,33.428678,0.0 -111.940074,33.428533,0.0</coordinates></LineString>",,,,
South Mill Avenue,436792108,436792108_AB,,,10029,10730,Major arterial,1,0.03941,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939951,33.426466,0.0 -111.939951,33.427036,0.0</coordinates></LineString>","<LineString><coordinates>-111.939964,33.426466,0.0 -111.939964,33.427036,0.0</coordinates></LineString>",,,,
South Mill Avenue,436792108,436792108_BA,,,10730,10029,Major arterial,1,0.03941,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939977,33.427036,0.0 -111.939977,33.426466,0.0</coordinates></LineString>","<LineString><coordinates>-111.939964,33.427036,0.0 -111.939964,33.426466,0.0</coordinates></LineString>",,,,
South Mill Avenue,436792109,436792109_AB,,,10686,10731,Major arterial,1,0.01692,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939949,33.428186,0.0 -111.939949,33.428431,0.0</coordinates></LineString>","<LineString><coordinates>-111.939962,33.428187,0.0 -111.939962,33.428431,0.0</coordinates></LineString>",,,,
South Mill Avenue,436792109,436792109_BA,,,10731,10686,Major arterial,1,0.01692,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939974,33.428431,0.0 -111.939974,33.428187,0.0</coordinates></LineString>","<LineString><coordinates>-111.939962,33.428431,0.0 -111.939962,33.428187,0.0</coordinates></LineString>",,,,
South Mill Avenue,436792110,436792110_AB,,,10048,10732,Major arterial,1,0.0588,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939948,33.425492,0.0 -111.939951,33.426342,0.0</coordinates></LineString>","<LineString><coordinates>-111.939961,33.425492,0.0 -111.939964,33.426342,0.0</coordinates></LineString>",,,,
South Mill Avenue,436792110,436792110_BA,,,10732,10048,Major arterial,1,0.0588,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939976,33.426342,0.0 -111.939973,33.425492,0.0</coordinates></LineString>","<LineString><coordinates>-111.939964,33.426342,0.0 -111.939961,33.425492,0.0</coordinates></LineString>",,,,
South Mill Avenue,436792111,436792111_AB,,,10733,10734,Major arterial,1,0.00999,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939948,33.429074,0.0 -111.939948,33.429218,0.0</coordinates></LineString>","<LineString><coordinates>-111.939961,33.429074,0.0 -111.939961,33.429218,0.0</coordinates></LineString>",,,,
South Mill Avenue,436792111,436792111_BA,,,10734,10733,Major arterial,1,0.00999,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939974,33.429219,0.0 -111.939974,33.429074,0.0</coordinates></LineString>","<LineString><coordinates>-111.939961,33.429218,0.0 -111.939961,33.429074,0.0</coordinates></LineString>",,,,
South Mill Avenue,436792112,436792112_AB,,,10386,10735,Major arterial,1,0.01388,1,40,900,4,190,12,,,"<LineString><coordinates>-111.939951,33.422988,0.0 -111.939956,33.423189,0.0</coordinates></LineString>","<LineString><coordinates>-111.939963,33.422988,0.0 -111.939969,33.423189,0.0</coordinates></LineString>",,,,
